Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,31169,-,-,India,19.95,76.45,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2001,3,2,10,30,217,676,16,33.019163045221376,957.9232788085938,3.227754592895508
2001,3,2,11,30,232,720,15,33.98141622831241,957.143798828125,3.0416009426116943
2001,3,2,12,30,237,736,15,34.142824996096124,955.9825439453125,2.7610557079315186
2001,3,2,13,30,233,726,15,34.35486495676986,955.1056518554688,2.53580641746521
2001,3,2,14,30,221,688,15,33.97254597114443,954.4967651367188,2.4957239627838135
2001,3,2,15,30,198,613,15,32.58639503898638,953.8194580078125,2.834211826324463
2001,3,2,16,30,159,479,15,30.28940544010021,953.9454345703125,3.5140888690948486
2001,3,2,17,30,105,167,16,27.687739826824043,954.4672241210938,4.199025630950928
2001,3,2,18,30,0,0,17,26.087399417423057,955.0916748046875,4.6414642333984375
2001,3,2,19,30,0,0,17,25.177594026268082,955.6368408203125,4.541671276092529
2001,3,2,20,30,0,0,17,24.61645500567232,956.0146484375,4.373845100402832
2001,3,2,21,30,0,0,17,24.180163743158175,955.8140258789062,4.205138206481934
2001,3,2,22,30,0,0,17,23.84720405326732,955.497802734375,4.060598850250244
2001,3,2,23,30,0,0,17,23.57319294313902,955.2724609375,3.931755304336548
2001,3,3,0,30,0,0,17,23.343265630809526,954.9182739257812,3.8326807022094727
2001,3,3,1,30,0,0,17,23.190240132874465,954.3635864257812,3.757530450820923
2001,3,3,2,30,0,0,17,23.080697926778043,953.9906005859375,3.7434046268463135
2001,3,3,3,30,0,0,16,22.909223922841306,953.80224609375,3.7255074977874756
2001,3,3,4,30,0,0,16,22.681431440628955,954.1136474609375,3.6576170921325684
2001,3,3,5,30,0,0,15,22.434659924282755,954.9618530273438,3.58337664604187
2001,3,3,6,30,0,0,14,22.729862430692208,956.1395263671875,3.494385004043579
2001,3,3,7,30,74,183,14,24.511335949240788,957.1350708007812,3.1612627506256104
2001,3,3,8,30,150,451,13,27.672424001713694,957.6744384765625,3.078601121902466
2001,3,3,9,30,194,601,12,31.44378871195272,958.0879516601562,3.202875852584839
2001,3,3,10,30,219,687,10,34.92453820922634,957.6875,3.0885508060455322
2001,3,3,11,30,234,732,9,37.19946263381826,956.6509399414062,2.7873916625976562
2001,3,3,12,30,239,748,9,38.60502572276408,955.3303833007812,2.5024683475494385
2001,3,3,13,30,236,739,8,39.0073988755052,954.2210693359375,2.1762263774871826
2001,3,3,14,30,224,703,7,38.33799983170127,953.2073364257812,1.9850603342056274
2001,3,3,15,30,201,629,7,36.126785058237715,952.6699829101562,1.7575206756591797
2001,3,3,16,30,162,496,7,34.88276685936063,952.5969848632812,1.531253695487976
2001,3,3,17,30,95,256,14,31.843206794332048,952.7670288085938,1.1600371599197388
2001,3,3,18,30,0,0,12,30.555331473780655,953.4432373046875,1.091606616973877
2001,3,3,19,30,0,0,12,29.699433781753157,953.92138671875,1.3378674983978271
2001,3,3,20,30,0,0,12,28.980657527031383,954.4454345703125,1.763149619102478
2001,3,3,21,30,0,0,10,28.15061956114056,954.623779296875,2.3074944019317627
2001,3,3,22,30,0,0,8,27.084159447192405,954.7452392578125,2.831918716430664
2001,3,3,23,30,0,0,7,25.862139556092814,954.6361694335938,3.227328300476074
2001,3,4,0,30,0,0,6,24.650075421723898,954.34765625,3.4607973098754883
2001,3,4,1,30,0,0,6,23.610677987115366,954.1627807617188,3.593935966491699
2001,3,4,2,30,0,0,6,22.720015276945674,954.2077026367188,3.766636610031128
2001,3,4,3,30,0,0,7,21.924447106765342,954.5385131835938,3.8960347175598145
2001,3,4,4,30,0,0,8,21.261437942544717,954.7122192382812,3.9347972869873047
2001,3,4,5,30,0,0,8,20.703585798628637,955.4778442382812,3.9592368602752686
2001,3,4,6,30,0,0,9,21.419491812886974,956.458984375,3.978519916534424
2001,3,4,7,30,85,136,9,24.576307082803453,957.5435180664062,3.7440011501312256
2001,3,4,8,30,153,462,10,29.125412197351864,958.0888061523438,4.285355091094971
2001,3,4,9,30,195,611,11,32.73113409829688,957.8995361328125,4.355195045471191
2001,3,4,10,30,221,694,11,35.4748247593966,957.5718383789062,4.110818862915039
2001,3,4,11,30,235,738,10,37.358118930919716,956.2890625,3.7877986431121826
2001,3,4,12,30,240,754,9,38.32998060905146,955.176513671875,3.286235809326172
2001,3,4,13,30,237,743,8,38.6116215386474,953.7910766601562,2.6993136405944824
2001,3,4,14,30,308,570,7,38.04410367819406,953.1275024414062,2.3461098670959473
2001,3,4,15,30,291,424,7,36.63490118176571,952.5424194335938,2.0712215900421143
2001,3,4,16,30,75,0,6,34.44511639577422,952.7010498046875,1.834505319595337
2001,3,4,17,30,28,0,10,31.312723485274603,952.755615234375,1.7047291994094849
2001,3,4,18,30,0,0,11,30.05171438436338,953.4505004882812,1.727380633354187
2001,3,4,19,30,0,0,11,29.541158523892932,953.8311767578125,1.8910877704620361
2001,3,4,20,30,0,0,10,28.89983055973869,954.2582397460938,2.0713088512420654
2001,3,4,21,30,0,0,10,28.00432889969011,954.2819213867188,2.466545581817627
2001,3,4,22,30,0,0,11,26.625446610846097,953.9530029296875,3.296788454055786
2001,3,4,23,30,0,0,14,24.98004121696374,954.2824096679688,4.080628395080566
2001,3,5,0,30,0,0,15,23.547086794571726,954.3754272460938,4.441129684448242
2001,3,5,1,30,0,0,15,22.513173689223038,953.9932861328125,4.302426815032959
2001,3,5,2,30,0,0,14,21.556613828891557,953.6720581054688,3.7048869132995605
2001,3,5,3,30,0,0,13,20.85990152791493,953.736083984375,3.1364681720733643
2001,3,5,4,30,0,0,12,20.351679430951435,953.8524169921875,2.640850782394409
2001,3,5,5,30,0,0,12,19.979246530859655,954.5138549804688,2.2277445793151855
2001,3,5,6,30,0,0,12,20.862612358241847,955.2939453125,1.7798031568527222
2001,3,5,7,30,81,79,12,22.910356085641126,956.1165161132812,1.2069960832595825
2001,3,5,8,30,153,461,11,26.79460969581794,956.8452758789062,1.0524135828018188
2001,3,5,9,30,195,609,10,30.259897562498622,956.871826171875,0.747774600982666
2001,3,5,10,30,221,693,8,33.035794570443045,956.7857666015625,0.8210246562957764
2001,3,5,11,30,235,737,7,34.93786244153091,955.9165649414062,1.022589921951294
2001,3,5,12,30,240,753,6,36.83298917419137,954.9794921875,1.253950595855713
2001,3,5,13,30,237,744,6,37.92369386966101,953.809326171875,1.4379558563232422
2001,3,5,14,30,225,709,6,37.17802319568648,952.6283569335938,1.6623438596725464
2001,3,5,15,30,202,636,6,35.72078345393038,952.1979370117188,1.8578882217407227
2001,3,5,16,30,206,374,5,33.583687297818074,952.1884765625,1.9429057836532593
2001,3,5,17,30,107,106,7,30.524062772796697,952.5933227539062,1.813632607460022
2001,3,5,18,30,0,0,9,28.78323674758701,953.180419921875,1.7712774276733398
2001,3,5,19,30,0,0,9,27.96156517083523,953.6851196289062,2.014652967453003
2001,3,5,20,30,0,0,8,26.95543574275075,954.44482421875,2.3083012104034424
2001,3,5,21,30,0,0,9,25.876804769548414,954.4733276367188,2.457172393798828
2001,3,5,22,30,0,0,9,24.88449057980273,953.8819580078125,2.4094698429107666
2001,3,5,23,30,0,0,10,23.98564446621168,953.5926513671875,2.2592685222625732
2001,3,6,0,30,0,0,10,23.224475961454743,953.5796508789062,2.082808256149292
2001,3,6,1,30,0,0,11,22.53752415926749,953.184814453125,1.9496843814849854
2001,3,6,2,30,0,0,11,21.801277439970818,953.1145629882812,1.8406894207000732
2001,3,6,3,30,0,0,11,21.093365230644167,953.1994018554688,1.7155818939208984
2001,3,6,4,30,0,0,10,20.54619096297563,953.8920288085938,1.5665160417556763
2001,3,6,5,30,0,0,10,20.104121451885817,954.5147705078125,1.5086108446121216
2001,3,6,6,30,0,0,10,21.245999283369315,955.2071533203125,1.5702072381973267
2001,3,6,7,30,86,116,10,25.13209618392591,955.8344116210938,1.6741704940795898
2001,3,6,8,30,154,464,9,30.27671500890324,956.640380859375,2.4373350143432617
2001,3,6,9,30,196,611,9,33.775992873036955,956.5623168945312,2.5795531272888184
2001,3,6,10,30,221,693,9,36.51298304725458,956.009765625,2.349569320678711
2001,3,6,11,30,235,737,9,38.56181147628433,954.9563598632812,1.9004160165786743
2001,3,6,12,30,240,752,9,39.78476752896182,953.5571899414062,1.374446153640747
2001,3,6,13,30,370,537,8,39.97934706124403,952.5685424804688,0.8178344964981079
2001,3,6,14,30,289,552,8,39.17080366523993,951.6806030273438,0.4824584722518921
2001,3,6,15,30,270,473,8,36.52794113463381,951.1106567382812,0.6989158391952515
2001,3,6,16,30,216,140,8,34.65944848201201,951.3410034179688,1.0114511251449585
2001,3,6,17,30,0,0,10,31.760136128067643,951.8598022460938,1.2860342264175415
2001,3,6,18,30,0,0,10,30.41069864744742,952.3656616210938,1.5110448598861694
2001,3,6,19,30,0,0,10,29.71317347751392,953.1360473632812,1.7647064924240112
2001,3,6,20,30,0,0,9,28.91570850821205,953.6904296875,1.9057340621948242
2001,3,6,21,30,0,0,9,28.07204390594046,953.9398803710938,2.0867741107940674
2001,3,6,22,30,0,0,8,27.091977101390853,953.731689453125,2.4213404655456543
2001,3,6,23,30,0,0,7,26.09753385282005,953.46435546875,3.007542610168457
2001,3,7,0,30,0,0,6,24.946246958665597,953.4132080078125,3.774793863296509
2001,3,7,1,30,0,0,6,23.635521249500925,953.428466796875,4.296757221221924
2001,3,7,2,30,0,0,5,22.286066945316293,953.3746948242188,4.479189872741699
2001,3,7,3,30,0,0,4,21.195611737318018,953.6994018554688,4.4619832038879395
2001,3,7,4,30,0,0,3,20.374735150691038,954.2545776367188,4.322503566741943
2001,3,7,5,30,0,0,2,19.700131108597134,954.8359375,4.0900187492370605
2001,3,7,6,30,0,0,2,20.29911784053803,955.6573486328125,3.747634172439575
2001,3,7,7,30,88,122,2,23.503179741196163,956.3429565429688,3.070780038833618
2001,3,7,8,30,190,400,-1,28.467452558338834,956.8673095703125,3.341599225997925
2001,3,7,9,30,205,622,-4,32.53579527941622,956.8322143554688,3.325458526611328
2001,3,7,10,30,225,714,-6,35.336994300308504,956.198486328125,2.9200003147125244
2001,3,7,11,30,239,757,-5,37.409653886708554,954.878662109375,2.448713779449463
2001,3,7,12,30,244,773,-5,38.439120395750024,953.7533569335938,2.1797993183135986
2001,3,7,13,30,240,763,-4,38.20335254919513,952.8111572265625,2.160944700241089
2001,3,7,14,30,228,727,-4,37.39856097354095,951.9288330078125,2.157435655593872
2001,3,7,15,30,212,640,-4,36.472540921636835,951.469970703125,2.07126784324646
2001,3,7,16,30,182,483,-4,34.02218536465284,951.6577758789062,1.9344923496246338
2001,3,7,17,30,108,182,0,30.48958590628075,952.1314086914062,1.6645702123641968
