,Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed,Time
5100,2001,8,1,12,30,424,76,24,27.444339356330428,948.2776489257812,2.1814539432525635,12:30:00
5101,2001,8,1,13,30,391,361,24,27.33483457736816,947.6251220703124,1.9646031856536863,13:30:00
5102,2001,8,1,14,30,392,236,24,27.10677115605654,947.2013549804688,2.0194971561431885,14:30:00
5103,2001,8,1,15,30,328,284,24,26.75421499662656,947.0219116210938,2.1762957572937007,15:30:00
5104,2001,8,1,16,30,241,66,24,26.31638366944958,947.339111328125,2.125063180923462,16:30:00
5105,2001,8,1,17,30,138,140,24,25.757297631859842,947.8482055664062,1.8731147050857544,17:30:00
5106,2001,8,1,18,30,13,0,23,25.12248379732944,948.4515380859376,1.9308055639266968,18:30:00
5118,2001,8,2,6,30,33,2,22,23.198797144009404,948.3004760742188,2.877828359603882,06:30:00
5119,2001,8,2,7,30,133,18,22,24.15906223357553,948.6060180664062,3.2556490898132324,07:30:00
5120,2001,8,2,8,30,246,33,23,25.381355016326488,948.5607299804688,3.2216639518737797,08:30:00
5121,2001,8,2,9,30,295,65,23,26.9551228177765,948.216552734375,2.937690019607544,09:30:00
5122,2001,8,2,10,30,296,533,24,27.914501487111412,947.5994262695312,2.5221662521362305,10:30:00
5123,2001,8,2,11,30,382,380,24,28.369871901373763,946.8651123046876,2.1693334579467773,11:30:00
5124,2001,8,2,12,30,343,589,24,28.279340565453424,946.0418701171876,1.8846373558044436,12:30:00
5125,2001,8,2,13,30,389,268,23,27.97206615891201,945.3331298828124,1.703986644744873,13:30:00
5126,2001,8,2,14,30,270,604,23,27.374364337633608,944.6521606445312,1.751447319984436,14:30:00
5127,2001,8,2,15,30,317,274,23,27.122696536082856,944.541015625,1.9363757371902464,15:30:00
5128,2001,8,2,16,30,197,12,23,26.70219482709848,944.9360961914062,1.885173201560974,16:30:00
5129,2001,8,2,17,30,109,0,23,26.240219464477946,945.6167602539062,1.6791429519653318,17:30:00
5130,2001,8,2,18,30,12,0,23,25.595880795148158,945.9126586914062,1.5001076459884644,18:30:00
5142,2001,8,3,6,30,35,14,22,23.36840019795841,946.113037109375,2.776251077651977,06:30:00
5143,2001,8,3,7,30,117,5,22,24.02286636682794,947.1134033203124,2.9236178398132324,07:30:00
5144,2001,8,3,8,30,219,16,23,24.933821166084442,947.4660034179688,2.8210251331329346,08:30:00
5145,2001,8,3,9,30,335,117,23,25.919626821452425,947.3989868164062,2.700840473175049,09:30:00
5146,2001,8,3,10,30,403,198,23,26.582037787073716,946.6564331054688,2.4996929168701167,10:30:00
5147,2001,8,3,11,30,477,189,24,26.878365419463023,946.0452880859376,2.2487971782684326,11:30:00
5148,2001,8,3,12,30,420,326,23,26.88929717898043,945.5177612304688,2.075104236602783,12:30:00
5149,2001,8,3,13,30,436,128,24,27.07188278572403,945.0929565429688,2.0150809288024902,13:30:00
5150,2001,8,3,14,30,406,126,23,27.04328193293645,944.39599609375,1.9776118993759155,14:30:00
5151,2001,8,3,15,30,332,75,23,26.96829570721485,944.3349609375,1.8912810087203982,15:30:00
5152,2001,8,3,16,30,219,23,23,26.38653370236909,944.79638671875,1.7748452425003052,16:30:00
5153,2001,8,3,17,30,75,0,23,25.788746080697532,945.3232421875,1.5356051921844482,17:30:00
5154,2001,8,3,18,30,8,0,22,25.1838739706194,946.2498168945312,1.3734962940216064,18:30:00
5166,2001,8,4,6,30,30,0,22,23.091478729090966,946.7550048828124,2.6036276817321777,06:30:00
5167,2001,8,4,7,30,40,0,23,23.72766299799912,947.3954467773438,2.600451707839966,07:30:00
5168,2001,8,4,8,30,218,42,23,24.621481010827093,947.8062133789062,2.6487739086151123,08:30:00
5169,2001,8,4,9,30,207,8,23,25.369544287776137,948.199951171875,2.6181766986846924,09:30:00
5170,2001,8,4,10,30,234,2,23,25.829296793089327,947.961669921875,2.519421100616455,10:30:00
5171,2001,8,4,11,30,267,8,23,26.097036464243608,947.654052734375,2.44309401512146,11:30:00
5172,2001,8,4,12,30,334,30,24,26.638822639913602,947.0267944335938,2.5207743644714355,12:30:00
5173,2001,8,4,13,30,240,6,24,26.87993129698691,946.7052612304688,2.6736397743225098,13:30:00
5174,2001,8,4,14,30,362,31,23,26.643200393022198,946.2599487304688,2.851271867752075,14:30:00
5175,2001,8,4,15,30,285,24,23,26.028511346159693,946.3809204101562,2.9754600524902344,15:30:00
5176,2001,8,4,16,30,246,146,23,25.34571648718781,946.7391967773438,2.9114992618560787,16:30:00
5177,2001,8,4,17,30,67,0,23,24.801831675714826,947.5399169921876,2.961949110031128,17:30:00
5178,2001,8,4,18,30,8,0,22,24.297845496848087,948.5030517578124,3.1074540615081787,18:30:00
5190,2001,8,5,6,30,32,0,22,22.74831703047585,949.0505981445312,3.7996208667755127,06:30:00
5191,2001,8,5,7,30,139,121,22,23.19453961498601,949.7367553710938,3.63049054145813,07:30:00
5192,2001,8,5,8,30,225,55,22,23.909033369164266,950.48388671875,3.6463897228240967,08:30:00
5193,2001,8,5,9,30,161,2,22,24.193311346389518,950.5042724609376,3.8013401031494136,09:30:00
5194,2001,8,5,10,30,143,0,22,24.61749908011313,950.1639404296876,4.0068321228027335,10:30:00
5195,2001,8,5,11,30,155,1,22,24.742640825991767,949.5533447265624,4.10787296295166,11:30:00
5196,2001,8,5,12,30,187,3,22,24.930176881281795,948.3077392578124,4.213695049285889,12:30:00
5197,2001,8,5,13,30,242,4,22,25.007561871663604,947.3849487304688,4.069478511810304,13:30:00
5198,2001,8,5,14,30,260,3,22,24.846284335694012,946.6406860351562,4.137410640716554,14:30:00
5199,2001,8,5,15,30,182,2,22,24.559032026047987,946.455810546875,4.3273940086364755,15:30:00
5200,2001,8,5,16,30,191,10,22,24.229838372927876,946.657470703125,4.507138252258301,16:30:00
5201,2001,8,5,17,30,133,85,22,23.861473722158337,947.3214111328124,4.629425048828125,17:30:00
5202,2001,8,5,18,30,7,0,22,23.489353703620733,947.9637451171876,4.728428363800049,18:30:00
5214,2001,8,6,6,30,31,0,20,21.816280487767358,948.8616943359376,3.822325229644776,06:30:00
5215,2001,8,6,7,30,81,0,21,22.840038142041177,949.31201171875,3.734571695327759,07:30:00
5216,2001,8,6,8,30,144,0,21,23.83579142347725,949.843017578125,3.834273099899292,08:30:00
5217,2001,8,6,9,30,253,15,22,24.694362249143524,949.7137451171876,3.9608306884765625,09:30:00
5218,2001,8,6,10,30,406,57,22,25.36831401401389,949.113037109375,3.996359825134277,10:30:00
5219,2001,8,6,11,30,299,8,23,26.113169536865826,947.866943359375,4.0282607078552255,11:30:00
5220,2001,8,6,12,30,378,27,24,26.89646139542816,946.6232299804688,4.062432765960693,12:30:00
5221,2001,8,6,13,30,298,17,24,26.780611308752842,945.596923828125,4.008314132690431,13:30:00
5222,2001,8,6,14,30,243,2,24,26.430904338961913,945.1142578125,3.936993598937988,14:30:00
5223,2001,8,6,15,30,206,3,24,26.229005048270608,944.698974609375,3.86236834526062,15:30:00
5224,2001,8,6,16,30,86,0,24,25.88170534800645,945.3798217773438,3.6372699737548833,16:30:00
5225,2001,8,6,17,30,61,0,23,25.33480780404233,945.9541015625,3.469556331634521,17:30:00
5226,2001,8,6,18,30,7,0,23,24.90289831975895,946.8527221679688,3.377000093460083,18:30:00
5238,2001,8,7,6,30,25,0,23,23.52636476834516,946.9849243164062,2.7853214740753174,06:30:00
5239,2001,8,7,7,30,61,0,23,24.034568462905387,947.825927734375,2.602667570114136,07:30:00
5240,2001,8,7,8,30,192,10,24,24.936305763523478,948.1538696289062,2.5064616203308105,08:30:00
5241,2001,8,7,9,30,171,3,24,25.97438070284249,948.212890625,2.694365262985229,09:30:00
5242,2001,8,7,10,30,140,0,25,26.78956885022773,947.5694580078124,2.9634075164794917,10:30:00
5243,2001,8,7,11,30,285,5,24,27.161986067176148,946.8359375,2.8281383514404297,11:30:00
5244,2001,8,7,12,30,266,8,25,27.385428104623198,945.2531127929688,2.9148166179656982,12:30:00
5245,2001,8,7,13,30,247,4,25,27.371910197315174,944.5174560546876,2.876147747039795,13:30:00
5246,2001,8,7,14,30,235,1,24,27.239034009592277,944.2279663085938,2.7086126804351807,14:30:00
5247,2001,8,7,15,30,172,3,24,26.89209386135923,944.5206298828124,2.457148551940918,15:30:00
5248,2001,8,7,16,30,127,0,24,26.42370887849557,945.2433471679688,2.3034226894378658,16:30:00
5249,2001,8,7,17,30,136,119,24,25.905345933950855,945.9841918945312,2.346656322479248,17:30:00
5250,2001,8,7,18,30,14,0,24,25.412925830272233,946.7916259765624,2.45928692817688,18:30:00
5262,2001,8,8,6,30,30,0,22,23.39686676950066,947.5678100585938,2.0879509449005127,06:30:00
5263,2001,8,8,7,30,134,42,23,24.356097407763627,948.0418701171876,2.13376259803772,07:30:00
5264,2001,8,8,8,30,224,18,24,25.93512278277234,948.6072998046876,2.1813688278198238,08:30:00
5265,2001,8,8,9,30,341,45,24,27.204578505397023,948.7504272460938,2.1595208644866943,09:30:00
5266,2001,8,8,10,30,403,141,24,27.799837517472724,948.1371459960938,2.129095554351806,10:30:00
5267,2001,8,8,11,30,405,285,25,28.010896253826733,947.30078125,2.1312301158905034,11:30:00
5268,2001,8,8,12,30,345,544,25,27.99465505128819,946.1950073242188,2.119701623916626,12:30:00
5269,2001,8,8,13,30,378,116,24,27.82150566557044,945.3341674804688,2.0947122573852544,13:30:00
5270,2001,8,8,14,30,389,37,24,27.508223593470692,945.1586303710938,2.0435380935668945,14:30:00
5271,2001,8,8,15,30,228,9,24,27.180392293198622,945.5213623046876,1.9903627634048464,15:30:00
5272,2001,8,8,16,30,129,0,24,26.77440428154728,946.3690185546876,1.856287121772766,16:30:00
5273,2001,8,8,17,30,102,0,24,26.259006412163558,947.1085815429688,1.7897276878356934,17:30:00
5274,2001,8,8,18,30,17,0,24,25.742607712585997,947.9983520507812,1.8674657344818115,18:30:00
5286,2001,8,9,6,30,30,0,22,23.13249263411763,949.9088745117188,2.842933893203736,06:30:00
5287,2001,8,9,7,30,109,1,22,23.926814344928914,950.828857421875,2.760440826416016,07:30:00
5288,2001,8,9,8,30,114,0,23,24.987989111428817,951.3781127929688,2.769449234008789,08:30:00
5289,2001,8,9,9,30,323,235,23,25.870377420566346,951.4892578125,2.841306447982788,09:30:00
5290,2001,8,9,10,30,386,42,24,26.464713986063714,951.0355224609376,2.91811752319336,10:30:00
5291,2001,8,9,11,30,397,22,24,26.98075838032963,950.4662475585938,2.984457969665528,11:30:00
5292,2001,8,9,12,30,351,56,24,26.947709991886374,949.4595336914062,3.01823091506958,12:30:00
5293,2001,8,9,13,30,308,620,24,26.564050000376824,948.5573120117188,3.0419888496398926,13:30:00
5294,2001,8,9,14,30,386,109,23,26.139325354692968,948.4501342773438,3.2175934314727783,14:30:00
5295,2001,8,9,15,30,335,196,23,25.70601288693763,948.493408203125,3.2600462436676025,15:30:00
5296,2001,8,9,16,30,257,91,23,25.215206230831537,948.8775634765624,3.1075727939605717,16:30:00
5297,2001,8,9,17,30,137,155,23,24.65737945265255,949.891357421875,3.0872266292572017,17:30:00
5298,2001,8,9,18,30,21,0,23,24.254844888534077,950.5857543945312,3.092463254928589,18:30:00
5310,2001,8,10,6,30,31,4,22,23.134508158161047,949.2446899414062,2.3308546543121342,06:30:00
5311,2001,8,10,7,30,125,13,23,23.45084757408506,949.9873046875,2.197143793106079,07:30:00
5312,2001,8,10,8,30,189,6,23,23.971346319526052,950.3468017578124,2.1509454250335693,08:30:00
5313,2001,8,10,9,30,296,19,23,24.571964924112077,950.2565307617188,2.282322883605957,09:30:00
5314,2001,8,10,10,30,377,29,23,25.119951805007528,949.7110595703124,2.298473596572876,10:30:00
5315,2001,8,10,11,30,374,47,23,25.63170505289725,948.7832641601562,2.2806427478790283,11:30:00
5316,2001,8,10,12,30,366,353,24,26.309601181528134,947.5679321289062,2.2866342067718506,12:30:00
5317,2001,8,10,13,30,380,135,24,26.649276083145253,946.5386352539062,2.3684816360473637,13:30:00
5318,2001,8,10,14,30,351,401,24,26.670115352565517,945.5602416992188,2.35339617729187,14:30:00
5319,2001,8,10,15,30,287,393,24,26.47643171195961,945.3599853515624,2.1885714530944824,15:30:00
5320,2001,8,10,16,30,242,186,24,26.092870087862195,945.5914916992188,1.8790148496627808,16:30:00
5321,2001,8,10,17,30,42,0,24,25.580791285687102,946.4254760742188,1.6618560552597046,17:30:00
5322,2001,8,10,18,30,6,0,24,25.136990068215084,946.9832763671876,1.5094590187072754,18:30:00
5334,2001,8,11,6,30,31,4,23,23.925708616116086,946.4495239257812,3.213934421539306,06:30:00
5335,2001,8,11,7,30,138,68,23,24.32417540458402,947.48974609375,3.223780632019043,07:30:00
5336,2001,8,11,8,30,259,93,24,24.908345423346127,948.1438598632812,3.2910478115081787,08:30:00
5337,2001,8,11,9,30,324,51,24,25.50042453501163,948.2837524414062,3.419459581375122,09:30:00
5338,2001,8,11,10,30,392,232,24,26.542880900400117,947.5950317382812,3.4691412448883057,10:30:00
5339,2001,8,11,11,30,429,104,25,27.27833546826065,946.4585571289062,3.2156667709350586,11:30:00
5340,2001,8,11,12,30,437,334,24,27.176901352671393,945.3189086914062,2.992470026016236,12:30:00
5341,2001,8,11,13,30,273,669,24,27.18900537104793,944.9630126953124,2.953077793121338,13:30:00
5342,2001,8,11,14,30,317,472,24,27.028668988089752,944.5582885742188,2.916234970092773,14:30:00
5343,2001,8,11,15,30,276,43,24,26.69935123689754,944.7410888671876,2.716640949249268,15:30:00
5344,2001,8,11,16,30,84,0,24,26.314538926226305,945.270751953125,2.5594558715820312,16:30:00
5345,2001,8,11,17,30,109,363,24,25.792336061856986,946.318115234375,2.5978779792785645,17:30:00
5346,2001,8,11,18,30,7,0,24,25.36103761903678,947.046630859375,2.685476779937744,18:30:00
5358,2001,8,12,6,30,30,3,22,23.230876037001508,947.9940185546876,2.009649991989136,06:30:00
5359,2001,8,12,7,30,125,13,23,24.24043456596087,948.9507446289062,2.0522735118865967,07:30:00
5360,2001,8,12,8,30,224,29,23,25.57617162594977,948.9341430664062,2.3200578689575195,08:30:00
5361,2001,8,12,9,30,329,245,24,26.40341787530281,948.8151245117188,2.3907220363616943,09:30:00
5362,2001,8,12,10,30,370,268,24,27.05564965124228,947.9833374023438,2.4283127784729004,10:30:00
5363,2001,8,12,11,30,258,16,24,27.539409508560997,947.1788940429688,2.5208523273468018,11:30:00
5364,2001,8,12,12,30,352,34,25,27.883163267563425,946.2141723632812,2.6651382446289062,12:30:00
5365,2001,8,12,13,30,414,166,25,27.98050104712081,945.3173217773438,2.826303720474243,13:30:00
5366,2001,8,12,14,30,349,398,24,27.770833596440696,945.070068359375,2.926753044128418,14:30:00
5367,2001,8,12,15,30,334,192,24,27.42753551289297,945.1898803710938,2.8423306941986084,15:30:00
5368,2001,8,12,16,30,213,380,24,26.976109070958053,945.8778686523438,2.5919780731201167,16:30:00
5369,2001,8,12,17,30,113,302,24,26.364688173394317,946.8572998046876,2.536402940750122,17:30:00
5370,2001,8,12,18,30,6,0,24,25.76820456900384,947.645263671875,2.5568277835845947,18:30:00
5382,2001,8,13,6,30,32,18,22,22.697421896685338,948.5396728515624,3.35491681098938,06:30:00
5383,2001,8,13,7,30,123,295,22,23.551395376479093,949.3206176757812,3.482175350189209,07:30:00
5384,2001,8,13,8,30,213,319,23,24.69633907632391,949.5438232421876,3.6008753776550293,08:30:00
5385,2001,8,13,9,30,310,313,23,25.785472015819774,949.5849609375,3.5392608642578125,09:30:00
5386,2001,8,13,10,30,363,353,24,26.66643260099932,948.9751586914062,3.441807985305786,10:30:00
5387,2001,8,13,11,30,402,306,24,27.437367607536718,948.078125,3.3746321201324463,11:30:00
5388,2001,8,13,12,30,448,179,24,27.94047549511356,946.9982299804688,3.3331089019775386,12:30:00
5389,2001,8,13,13,30,408,76,24,28.144760601889057,945.7702026367188,3.264597654342652,13:30:00
5390,2001,8,13,14,30,302,17,24,27.97684752693243,945.173828125,3.222437620162964,14:30:00
5391,2001,8,13,15,30,201,7,24,27.52068565649063,945.2322387695312,3.0689735412597656,15:30:00
5392,2001,8,13,16,30,201,10,24,26.833724876644965,946.0267944335938,2.7314927577972408,16:30:00
5393,2001,8,13,17,30,94,0,24,26.190671977964314,946.704345703125,2.566119909286499,17:30:00
5394,2001,8,13,18,30,6,0,24,25.599702753855468,947.4927978515624,2.59482741355896,18:30:00
5406,2001,8,14,6,30,26,0,22,23.473667013872902,948.795654296875,3.754404306411743,06:30:00
5407,2001,8,14,7,30,78,0,23,24.060467512526323,949.399169921875,3.7288312911987305,07:30:00
5408,2001,8,14,8,30,180,6,23,24.50904882061741,949.5894165039062,3.8502473831176762,08:30:00
5409,2001,8,14,9,30,145,0,23,25.094362552607265,949.6998901367188,3.989924430847168,09:30:00
5410,2001,8,14,10,30,265,9,23,25.709155953523126,949.5350341796876,4.00728702545166,10:30:00
5411,2001,8,14,11,30,179,2,24,26.256268097670784,948.6259765625,3.921616792678833,11:30:00
5412,2001,8,14,12,30,235,7,24,26.86974484083828,947.884521484375,3.8029065132141113,12:30:00
5413,2001,8,14,13,30,206,6,24,27.108200629827596,946.89013671875,3.661978960037232,13:30:00
5414,2001,8,14,14,30,216,1,24,26.95225704726568,946.3226318359376,3.277864933013916,14:30:00
5415,2001,8,14,15,30,179,1,24,26.72459662618144,946.6862182617188,2.834880828857422,15:30:00
5416,2001,8,14,16,30,177,6,24,26.32992784950397,946.8983154296876,2.766896963119507,16:30:00
5417,2001,8,14,17,30,116,15,24,25.851150478847963,947.6644287109376,2.8049936294555664,17:30:00
5418,2001,8,14,18,30,5,0,24,25.42537965891438,948.4778442382812,2.803272008895874,18:30:00
5430,2001,8,15,6,30,29,0,22,23.573080926813816,949.2107543945312,3.740931749343872,06:30:00
5431,2001,8,15,7,30,84,0,23,24.32950848590241,949.9204711914062,3.546882152557373,07:30:00
5432,2001,8,15,8,30,161,1,23,25.22679101793057,950.4845581054688,3.614151954650879,08:30:00
5433,2001,8,15,9,30,276,15,24,25.82139706376188,950.4718017578124,3.7659120559692383,09:30:00
5434,2001,8,15,10,30,344,20,24,26.21581762838088,950.0404663085938,3.727193117141724,10:30:00
5435,2001,8,15,11,30,407,25,24,26.447617727821413,948.98583984375,3.709733009338379,11:30:00
5436,2001,8,15,12,30,368,16,24,26.537935548563947,948.1036987304688,3.802668571472168,12:30:00
5437,2001,8,15,13,30,334,52,24,26.50701767859095,946.954833984375,3.814234972000122,13:30:00
5438,2001,8,15,14,30,319,465,24,26.433373050576854,946.6231689453124,3.716689825057984,14:30:00
5439,2001,8,15,15,30,177,650,24,26.22599600300845,946.413330078125,3.6556766033172607,15:30:00
5440,2001,8,15,16,30,237,276,24,25.902081890903897,946.8857421875,3.723395347595215,16:30:00
5441,2001,8,15,17,30,117,35,24,25.412120594435066,947.710693359375,3.878942251205444,17:30:00
5442,2001,8,15,18,30,15,0,23,24.943487855557752,948.5631103515624,3.970487356185913,18:30:00
5454,2001,8,16,6,30,28,0,22,23.25596449487313,948.6039428710938,3.735294342041016,06:30:00
5455,2001,8,16,7,30,91,0,23,24.326470955344693,949.4368286132812,3.4480950832366943,07:30:00
5456,2001,8,16,8,30,167,4,24,25.46474309317625,949.7701416015624,3.657992601394653,08:30:00
5457,2001,8,16,9,30,276,461,24,26.1785690457956,949.5549926757812,3.835968494415283,09:30:00
5458,2001,8,16,10,30,372,306,24,26.70525438671763,949.1463623046876,3.9107477664947514,10:30:00
5459,2001,8,16,11,30,378,114,24,26.997466087306123,948.0204467773438,4.035284996032715,11:30:00
5460,2001,8,16,12,30,351,460,24,27.028246035894085,946.6163940429688,4.1241397857666025,12:30:00
5461,2001,8,16,13,30,267,623,24,27.06577096006947,945.745849609375,4.1794962882995605,13:30:00
5462,2001,8,16,14,30,337,409,24,26.983737978382575,945.2628784179688,4.162141799926759,14:30:00
5463,2001,8,16,15,30,306,316,24,26.653395273360328,945.5018310546876,3.8963799476623535,15:30:00
5464,2001,8,16,16,30,225,346,24,26.25216262195607,946.1099853515624,3.852332592010498,16:30:00
5465,2001,8,16,17,30,38,0,24,25.671196075873013,946.9926147460938,3.96918535232544,17:30:00
5466,2001,8,16,18,30,5,0,24,25.18211170764005,948.0089111328124,4.146216869354248,18:30:00
